tech_id,text,tech_name,top_tech_id,dataset,clean,sanitized
T1055,"Successfully checking the loader will execute the dllhost.exe process and create a hardcode mutex to avoid injecting it into the wrong dllhost.exe, as there can be multiple instances of it depending on the number of programs using the Internet Information Services",Process Injection,T1055,tram,"Successfully checking the loader will execute the file process and create a hardcode mutex to avoid injecting it into the wrong file, as there can be multiple instances of it depending on the number of programs using the Internet Information Services",True
T1055,"20 New processes The malicious svchost constantly queries ieframe.dll, as well as IWebBrowser2 Interface using CLSID dc30c1661-cdaf-11D0-8A3E-00c04fc9e26e, both key components to interact with Internet Explorer",Process Injection,T1055,tram,"20 New processes The malicious svchost constantly queries file, as well as IWebBrowser2 Interface using CLSID dc30c1661-cdaf-11D0-8A3E-00c04fc9e26e, both key components to interact with Internet Explorer",True
T1055,"Figure 2: De-obfuscated code scheduling the second task to run a script embedded in a blog page The last section of script embedded in 29[.]html then downloads Revenge RAT and injects the binary into the memory of a running process, as seen in Figure 3",Process Injection,T1055,tram,"Figure 2: De-obfuscated code scheduling the second task to run a script embedded in a blog page The last section of script embedded in 29[.]html then downloads Revenge RAT and injects the binary into the memory of a running process, as seen in Figure 3",True
T1055,The encoded payload was a Cobalt Strike httpsstager that was injected into the PowerShell process that ran the command,Process Injection,T1055,tram,The encoded payload was a Cobalt Strike httpsstager that was injected into the PowerShell process that ran the command,False
T1055,"After finding the process id, the shellcode uses standard functions to allocate and write memory within Explorer and then uses low-level API RtlCreateUserThread for thread injection.",Process Injection,T1055,tram,"After finding the process id, the shellcode uses standard functions to allocate and write memory within Explorer and then uses low-level API RtlCreateUserThread for thread injection.",False
T1055,It’s also used to inject code into its target processes using the technique.,Process Injection,T1055,tram,It’s also used to inject code into its target processes using the technique.,False
T1047,"wmic.exe is a powerful, native Windows command line utility used to interact with Windows Management Instrumentation (WMI)",Windows Management Instrumentation,T1047,tram,"file is a powerful, native Windows command line utility used to interact with Windows Management Instrumentation (WMI)",True
T1047,This utility is able to execute complicated WQL queries and WMI methods,Windows Management Instrumentation,T1047,tram,This utility is able to execute complicated WQL queries and WMI methods,False
T1047,"Instead of using systeminfo and tasklist commands, the C# variant of Zebrocy uses WMI queries to gather this information",Windows Management Instrumentation,T1047,tram,"Instead of using systeminfo and tasklist commands, the C# variant of Zebrocy uses WMI queries to gather this information",False
T1047,POSHSPY leverages two of the tools the group frequently uses: PowerShell and Windows Management Instrumentation (WMI),Windows Management Instrumentation,T1047,tram,POSHSPY leverages two of the tools the group frequently uses: PowerShell and Windows Management Instrumentation (WMI),False
T1047,POSHSPY's use of WMI to both store and persist the backdoor code makes it nearly invisible to anyone not familiar with the intricacies of WMI,Windows Management Instrumentation,T1047,tram,POSHSPY's use of WMI to both store and persist the backdoor code makes it nearly invisible to anyone not familiar with the intricacies of WMI,False
T1047,Windows Management Instrumentation WMI is an administrative framework that is built into every version of Windows since 2000,Windows Management Instrumentation,T1047,tram,Windows Management Instrumentation WMI is an administrative framework that is built into every version of Windows since 2000,False
T1047,"WMI can be accessed using a variety of tools, including the Windows WMI Command-line (wmic.exe), or through APIs accessible to programming and scripting languages such as PowerShell",Windows Management Instrumentation,T1047,tram,"WMI can be accessed using a variety of tools, including the Windows WMI Command-line (file), or through APIs accessible to programming and scripting languages such as PowerShell",True
T1047,"Windows system WMI data is stored in the WMI common information model (CIM) repository, which consists of several files in the System32\wbem\Repository directory",Windows Management Instrumentation,T1047,tram,"Windows system WMI data is stored in the WMI common information model (CIM) repository, which consists of several files in the System32\wbem\Repository directory",False
T1047,WMI classes are the primary structure within WMI,Windows Management Instrumentation,T1047,tram,WMI classes are the primary structure within WMI,False
T1047,WMI permanent event subscriptions can be used to trigger actions when specified conditions are met,Windows Management Instrumentation,T1047,tram,WMI permanent event subscriptions can be used to trigger actions when specified conditions are met,False
T1047,"Subscriptions consist of three core WMI classes: a Filter, a Consumer, and a FilterToConsumerBinding",Windows Management Instrumentation,T1047,tram,"Subscriptions consist of three core WMI classes: a Filter, a Consumer, and a FilterToConsumerBinding",False
T1047,"WMI Filters define conditions that will trigger a Consumer, including system startup, the execution of a program, the passing of a specified time and many others",Windows Management Instrumentation,T1047,tram,"WMI Filters define conditions that will trigger a Consumer, including system startup, the execution of a program, the passing of a specified time and many others",False
T1047,APT29 then created a WMI event subscription in order to execute the backdoor,Windows Management Instrumentation,T1047,tram,APT29 then created a WMI event subscription in order to execute the backdoor,False
T1047,"In one instance, APT29 created a Filter named BfeOnServiceStartTypeChange (Figure 1), which they configured to execute every Monday, Tuesday, Thursday, Friday, and Saturday at 11:33 am local time.     Figure 1: “BfeOnServiceStartTypeChange” WMI Query Language (WQL) filter condition The BfeOnServiceStartTypeChange Filter was bound to the CommandLineEventConsumer WindowsParentalControlsMigration",Windows Management Instrumentation,T1047,tram,"In one instance, APT29 created a Filter named BfeOnServiceStartTypeChange (Figure 1), which they configured to execute every Monday, Tuesday, Thursday, Friday, and Saturday at 11:33 am local time.     Figure 1: “BfeOnServiceStartTypeChange” WMI Query Language (WQL) filter condition The BfeOnServiceStartTypeChange Filter was bound to the CommandLineEventConsumer WindowsParentalControlsMigration",False
